id,title,product_type,currency,value,availability,image_link,link
GGCPGCBJ145599,gTechPTO Gray Cable Knit Sherpa Blanket,Accessories,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBJ145599.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/gTechPTO+Gray+Cable+Knit+Sherpa+Blanket
GGCOGALC100713,#IamRemarkable Ladies T-Shirt,Apparel,USD,12,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1007.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/IamRemarkable+Womens+T-Shirt
GGOEAHPB131110,Android Iconic Hat V.2 Black,Apparel,USD,16,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAHPB131110.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black
GGTPAFDH103499,Android Plush Toy,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPAFDH103499.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Medium/Android+Plush+Toy
GGOEAAYL130313,Android Pocket Youth Tee Navy,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1303.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Youth+Tee+Navy
GGOEAAEJ029313,Android Women's Short Sleeve Badge Tee Light Charcoal,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0293.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+T+Shirts/Android+Womens+S+S+Triblend+Badge+Tee+Light-Grey.axd
GGOSGAPJ109012,Apache Beam Women's Full-Zip Fleece Jacket,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGXXX1090.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Apache+Beam+Womens+Full-Zip+Fleece+Jacket
GGAVGABJ100299,Chrome Dino Collectible Figurines,Accessories,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20220825235/assets/items/images/GGAVGABJ100299.jpg,https://shop.googlemerchandisestore.com/Google+Anniversary/Google+Chrome+Dinosaur+Collectible
GGCLCAAB117414,Cloud Developer Unisex Short Sleeve Tee,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1174.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Cloud+D+Unisex+Short+Sleeve+Tee+SM
GGCLCAPB116516,Collaboration Engineer Women's Eddie Bauer Jacket,Apparel,USD,47,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1165.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Collaboration+Engineer+Eddie+Bauer+Full+Zip+Fleece+Jacket
GGCECAFJ129715,DevOps Men's Full Zip Hoodie,Apparel,USD,43,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1297.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Mens+Full+Zip+Hoodie+Dev+Ops+EU
GGCPGCBA195699,Field & Co. Sherpa Blanket,Accessories,USD,48,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA195699.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Field+Co+Sherpa+Blanket
GGOEGHEB209699,GFiber Structured Cap,Accessories,USD,35,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHEB209699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Gfiber+Structured+Cap
GGTPGBJD105299,Google 10oz Tote Bag,Bags,USD,3,in_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGBJD105299.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Large/Google+10oz+Tote+Bag
GGOEGDHH098599,Google 16oz Glass Bottle Green,Drinkware,USD,19.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHH098599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+16oz+Glass+Bottle+Green
GGOEGALB214215,Google ATL Campus Women's T-shirt,Apparel,USD,32,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2142.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+ATL+Campus+Women-s+T-shirt
GGOEGBRB186499,Google Adventure Backpack Black,Bags,USD,124,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB186499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Adventure+Backpack+Black
GGPRGCBA112812,Google Adventure Set,Kit,USD,86,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1128.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Adventure+Set
GGOEGHPB178810,Google Corduroy Black Cap,Apparel,USD,19,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPB178810.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Corduroy+Black+Cap
GGCPGAEB308419,Google Crewneck Sweatshirt,Apparel,USD,27.24,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX3084.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Crewneck+Sweatshirt
GGCPGBPC199099,Google Duffel Bag Blue,Bags,USD,7,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPC199099.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Duffel+Bag+Blue
GGOEGDNB209999,Google Glass Tumbler,Drinkware,USD,19,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB209999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Glass+Tumbler
GGOEGBBH186999,Google Green Canvas Pouch,Bags,USD,5,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBBH186999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Green+Canvas+Pouch
GGCOGCBA195999,Google Happy Birthday Fish,Office,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGCBA195999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Happy+Birthday+Fish+Greeting+Card
GGPRGCBA105499,Google Large Pet Set (Blue/Green),Accessories,USD,94,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA105499.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Large+Pet+Set+Blue+Green
GGOEGOBC078699,Google Luggage Tag,Accessories,USD,8.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBC078699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Fun/Google+Luggage+Tag.axd
GGOEGADJ108115,Google Men's Discovery Lt. Rain Shell,Apparel,USD,88,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1081.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Discovery+Lt+Rain+Shell
GGOEGADB056913,Google Men's Performance Full Zip Jacket Black,Apparel,USD,119.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0569.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+Google+Performance+Dry+Full+Zip+Jacket+Black.axd
GGTPGBBC104799,Google Mesh Laundry Bag – 2017 Model,Bags,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGBBC104799.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Small/Google+Mesh+Laundry+Bag+2017+Model
GGOEGBBC190699,Google Recycled Navy Snack Bag,Bags,USD,7,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBBC190699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Navy+Snack+Bag
GGOEGAAQ117717,Google Striped Tank,Apparel,USD,29,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1177.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Striped+Tank
GGOEGAFJ222615,Google Vintage Wash Grey Pullover,Apparel,USD,69,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2226.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Denali+Unisex+Puffer+Vest
GGCPGDHC204199,Google Water Bottle,Drinkware,USD,6.53,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGDHC204199.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Water+Bottle
GGOEGATJ060513,Google Women's Quilted Insulated Vest White,Apparel,USD,74.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0605.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+Google+Quillted+Insulated+Vest+White.axd
GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0281.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s/Women+s+T+Shirts/Google+Womens+Short+Sleeve+Badge+Tee.axd
GGOEGAEQ027915,Google Women's Short Sleeve Hero Tee White,Apparel,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0279.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s/Women+s+T+Shirts/Google+Womens+Short+Sleeve+Hero+Tee.axd
GGOEGBTQ125899,Googleall White Gift Bag,Bags,USD,2,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Small+White+Gift+Bag
GGCPGCBA140315,Guardians Womens Hoodie and Cheese Board Set,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1403.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Guardians+Womens+Hoodie+and+Cheese+Board+Set
GGEBCCBA114799,Leisure Time,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA114799.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Kids+Leisure+Time+Kit
GGCOGCBA196399,Mewgler You Did It,Office,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGCBA196399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Mewgler+You+Did+It+Greeting+Card
GGOENEBQ086799,Nest Learning Thermostat E - US,Hardware,USD,169,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBQ086799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Nest/Nest+USA+/Nest+Learning+Thermostat+E+USA.axd
GGCLCAQB122815,Network Engineer Women's Roots73 Full Zip Hoodie (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1228.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Network+Engineer+Roots73+Full+Zip+Hoodie+Beta
GGCPGCBA139599,PandA Blanket-Writers Block Set,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA139599.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/PandA+Blanket-Writers+Block+Set
GGCPGCBA139317,PandA Unisex 1/4-Zip Pullover Writers Block Set,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1393.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/PandA+Unisex+Quarter+Zip+Pullover+Writers+Block+Set
GGCPGAEJ303313,SoCal LAX Triblend T-shirt,Apparel,USD,18.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX3033.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/SoCal+LAX+Triblend+Tshirt
GGPIGAHB100615,Super G Black Polo,Apparel,USD,55,in_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPIGXXX1006.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Super+G+Black+Polo
GGCPGCBA203915,"Toronto Noogler Welcome Swag - All Gender, Black",Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX2039.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Toronto+Noogler+Welcome+Swag+All+Gender+Black
GGCPGAEJ122413,Unisex Google Play Tee,Apparel,USD,16,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1224.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Unisex+Google+Play+Tee
GGCPGBPJ304099,Volunteer Duffel,Bags,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPJ304099.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Volunteer+Duffel
GGOECOAQ164099,White Moleskine Google Cloud Pen,Office,USD,9,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECOAQ164099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/White+Moleskine+Google+Cloud+Pen
GGCPGAPJ125514,Women's Data E/ABP Vest,Apparel,USD,63,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1255.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Data+E/ABP+Vest
GGOEYFKA194999,YouTube Keyboard Sticker,Accessories,USD,2,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYFKA194999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Keyboard+Sticker
GGOEYCBA182399,YouTube Kids Sprinkle Toast Keychain,Accessories,USD,8,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYCBA182399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/YouTube+Kids+Sprinkle+Toast+Keychain
GGOEYAEB179717,YouTube Storyteller Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX1797.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Storyteller+Tee
GGOEYALB179812,YouTube Women's Storyteller Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX1798.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Womens+Storyteller+Tee
GGOEYOBR078599,Youtube Luggage Tag,Accessories,USD,8.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYOBR078599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Fun/YouTube+Luggage+Tag.axd
GGOEAHPB121010,Android Leather Strap Hat Black,Apparel,USD,15.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAHPB121010.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Leather+Strap+Hat+Black
GGOEAHPA004010,Android Trucker Hat Green/White,Apparel,USD,21.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Headgear/Android+Trucker+Hat.axd
GGOEAAEJ028214,Android Women's Short Sleeve Badge Tee Dark Heather,Apparel,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0282.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+T+Shirts/Android+Womens+Short+Sleeve+Badge+Tee+Heather.axd
GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Apparel,USD,24.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAHPA004110.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Headgear/Android+Wool+Heather+Cap+Heather+Black.axd
GGCPGCBA401999,Apprenticeship Kit,Kit,USD,30.44,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA401999.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Apprenticeship+Kit+EMEA
GGCECBRB130699,Certified Professional Backpack,Bags,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCECBRB130699.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Certified+Professional+Backpack+Europe
GGOEGCBQ215799,Chrome Dino Surfing Patch,Accessories,USD,4.5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBQ215799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Chrome-Dino-Surfing-Patch
GGCLCCBA109299,"Collaboration Engineer Blanket, Mug, and Hat",Kit,USD,70,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA109299.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Collaboration+Engineer+Blanket+Mug+Beta+Hat
GGCLCCBB125599,Collaboration Engineer Plush Blanket,Accessories,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBB125599.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Collaboration+Engineer+Plush+Blanket
GGCLCOCQ110899,DevOps Moleskine Hardcover Journal,Office,USD,31,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCOCQ110899.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/DevOps+Moleskine+Hardcover+Journal
GGCPGCBA131599,GGN Onboarding Bundle,Kit,USD,58,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA131599.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/GGN+Onboarding+Bundle
GGEBCCBA108817,Get Moving (Blue Hat) - Hoodie,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1088.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Get+Moving+Blue+Hat+Hoodie
GGOSDFBB103099,Golang Go Woven Patch Black,Accessories,USD,2,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBB103099.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Golang+Go+Woven+Patch+Black
GGOEGESC014699,Google Aluminum Emergency Flashlight,Electronics,USD,16.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGESC014699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Electronics/Accessories/Aluminum+Handy+Emergency+Flashlight.axd
GGOEGCKM142999,Google Austin Campus Sticker,Accessories,USD,2,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKM142999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Austin+Campus+Sticker
GGOEGCOA173158,Google Bike Paper Clip Set,Office,USD,3.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCOA173158.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Bike+Paper+Clip+Set
