id,title,product_type,currency,value,image_link,seller_name
GGOEAADB109715,Android Moffet Jacket,Apparel,USD,99.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1097.jpg,Urban Edge,2.8
GGOEAADB109715,Android Moffet Jacket,Apparel,USD,99.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1097.jpg,Zen Zone,2.7
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,Canvas Couture,2.6
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,Offbeat Outfitters,2.7
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,Gadget Guru,3.0
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,Canvas Couture,2.6
GGOEAAEJ105510,Android Sport Socks,Apparel,USD,13.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAAEJ105510.jpg,Vinyl Vault,4.4
GGCLCADB118016,Cloud Architect Men's Hoodie Black & Beta Hat,Apparel,USD,66,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1180.jpg,Print Pop,2.5
GGCLCADB118016,Cloud Architect Men's Hoodie Black & Beta Hat,Apparel,USD,66,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1180.jpg,Rebel Threads,2.9
GGCLCBRB119099,Cloud Architect Timbuk2 Flip Pack Black & Beta Hat,Bags,USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCBRB119099.jpg,Mystic Market,3.7
GGCPCCBA125099,Cloud Learning Journal/Speaker/Tote Bag Kit,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCCBA125099.jpg,Dreamer's Den,3.2
GGCPCCBA125099,Cloud Learning Journal/Speaker/Tote Bag Kit,Kit,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCCBA125099.jpg,Sarcasm Society,3.8
GGCLCAEJ124615,Collaboration Engineer Full Zip Sweater Fleece Jacket (Beta),Apparel,USD,0,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1246.jpg,Gadget Guru,3.0
GGCLCAEJ124615,Collaboration Engineer Full Zip Sweater Fleece Jacket (Beta),Apparel,USD,0,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1246.jpg,Quirk & Co.,3.1
GGCLCAEJ124615,Collaboration Engineer Full Zip Sweater Fleece Jacket (Beta),Apparel,USD,0,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1246.jpg,Zen Zone,2.7
GGCLCAEJ124615,Collaboration Engineer Full Zip Sweater Fleece Jacket (Beta),Apparel,USD,0,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1246.jpg,Fandom Finds,3.3
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,Gamer Gear,3.6
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,Misfit Merch,3.8
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,Quirk & Co.,4.5
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,Ironic Icons,2.5
GGCLCCBA114599,Data Engineer Recertification Kit,Kit,USD,46,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCCBA114599.jpg,Fandom Finds,3.3
GGCPGDNL151499,Firestore Yeti 20oz Rambler,Drinkware,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGDNL151499.jpg,Print Pop,2.5
GGCPGDNL151499,Firestore Yeti 20oz Rambler,Drinkware,USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGDNL151499.jpg,The Graphic Garage,4.1
GGCPGAQC187213,GGN Women's 2021 Hoodie,Apparel,USD,68.73,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1872.jpg,Wanderlust Wardrobe,3.2
GGCPGAQC187213,GGN Women's 2021 Hoodie,Apparel,USD,68.73,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1872.jpg,Fandom Finds,3.3
GGCPGAQC187213,GGN Women's 2021 Hoodie,Apparel,USD,68.73,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1872.jpg,Print Pop,2.5
GGOEGCBC172599,Google Bike Food Container,Accessories,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC172599.jpg,Mystic Market,3.7
GGOEGCBC172599,Google Bike Food Container,Accessories,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC172599.jpg,Canvas Couture,3.4
GGOEGCBC172599,Google Bike Food Container,Accessories,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC172599.jpg,Pop Art Provisions,3.0
GGOEGFAQ016699,Google Bottle Opener Clip,Accessories,USD,3.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFAQ016699.jpg,Custom Culture,3.6
GGOEGFAQ016699,Google Bottle Opener Clip,Accessories,USD,3.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFAQ016699.jpg,Rebel Threads,2.9
GGOEGDWC122999,Google Brighter Blue Mug,Drinkware,USD,6.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Rebel Threads,2.9
GGPRGBRL106499,Google Campus Bike Mini Backpack,Bags,USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRL124699.jpg,Expression Essentials,3.1
GGCSGAPQ100410,Google Cap,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,Quirk & Co.,4.5
GGCSGAPQ100410,Google Cap,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,90s Nostalgia,4.0
GGCSGAPQ100410,Google Cap,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,Dreamer's Den,3.2
GGCSGAPQ100410,Google Cap,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,Fandom Finds,3.3
GGCSGAPQ100410,Google Cap,Apparel,USD,5,https://shop.googlemerchandisestore.com/store/20191121212/assets/items/images/GGCSGAPQ100410.jpg,Minimalist Manifesto,3.9
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,Motivation Merch,3.1
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,Ironic Icons,2.5
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,Mystic Market,3.0
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,Quirk & Co.,3.1
GGCNCAAJ102818,Google Cloud Eco Classic Tee,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1028.jpg,Mystic Market,3.7
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,Print Pop,4.1
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,Rebel Threads,2.9
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,Motivation Merch,3.1
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,Gadget Guru,4.0
GGEBCCBA107899,Google Cloud Lume Cube Panel Mini,tbd,USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA107899.jpg,Mystic Market,3.7
GGCPGAEB123518,Google Cloud Tee and Tumbler Kit,Kit,USD,58,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1235.jpg,Zen Zone,4.3
GGCPGAEB123518,Google Cloud Tee and Tumbler Kit,Kit,USD,58,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1235.jpg,Gadget Guru,4.0
GGCPGAEB123518,Google Cloud Tee and Tumbler Kit,Kit,USD,58,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1235.jpg,Mystic Market,4.2
GGCPGAEB123518,Google Cloud Tee and Tumbler Kit,Kit,USD,58,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1235.jpg,Custom Culture,2.7
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,Meme Mart,3.9
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,Expression Essentials,3.1
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,The Graphic Garage,4.1
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,The Graphic Garage,3.7
GGOEGADH134215,Google Crewneck Sweatshirt Green,Apparel,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1342.jpg,Canvas Couture,3.4
GGOEGFNB206799,Google Doogler Shaggy Pup,Accessories,USD,32,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Quirk & Co.,3.1
GGCPGBPH199199,Google Duffel Bag Green,Bags,USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPH199199.jpg,Fandom Finds,3.3
GGCPGBPH199199,Google Duffel Bag Green,Bags,USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPH199199.jpg,Wanderlust Wardrobe,3.2
GGCPGBPH199199,Google Duffel Bag Green,Bags,USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPH199199.jpg,Mystic Market,3.0
GGCPGBPH199199,Google Duffel Bag Green,Bags,USD,7,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBPH199199.jpg,90s Nostalgia,4.0
GGOEGCKA198499,Google Hologram NYC Campus Sticker,Accessories,USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA198499.jpg,Motivation Merch,3.1
GGOEGCKA198499,Google Hologram NYC Campus Sticker,Accessories,USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA198499.jpg,Sarcasm Society,3.8
GGOEGCKA198499,Google Hologram NYC Campus Sticker,Accessories,USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA198499.jpg,Fandom Finds,2.5
GGOEGCKA198499,Google Hologram NYC Campus Sticker,Accessories,USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKA198499.jpg,Quirk & Co.,4.5
GGOEGBRC128299,Google Incognito Dopp Kit V2,Bags,USD,48,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRC128299.jpg,Meme Mart,3.9
GGOEGAWB113552,Google Infant Charcoal Onesie,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1135.jpg,Print Pop,4.1
GGOEGAWB113552,Google Infant Charcoal Onesie,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1135.jpg,The Graphic Garage,3.7
GGOEGAWB113552,Google Infant Charcoal Onesie,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1135.jpg,Print Pop,2.5
GGOEGAWB113552,Google Infant Charcoal Onesie,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1135.jpg,Expression Essentials,3.1
GGOEGANB189614,Google Ladies Expedition Half Zip,Apparel,USD,88,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1896.jpg,Motivation Merch,3.1
GGOEGANB189614,Google Ladies Expedition Half Zip,Apparel,USD,88,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1896.jpg,Mystic Market,4.2
GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,USD,74.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0595.jpg,Wanderlust Wardrobe,3.2
GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,USD,74.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0595.jpg,Rebel Threads,2.9
GGOEGADC059514,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,USD,74.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0595.jpg,Canvas Couture,2.6
GGPRGAFE121018,Google Mulberry Zip Hoodie,Apparel,USD,62,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1210.jpg,Fandom Finds,3.3
GGPRGAFE121018,Google Mulberry Zip Hoodie,Apparel,USD,62,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGXXX1210.jpg,Sarcasm Society,3.0
GGOEGCBB208099,Google New York City Lanyard,Accessories,USD,7,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB208099.jpg,Pop Art Provisions,3.0
GGOEGCBB208099,Google New York City Lanyard,Accessories,USD,7,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB208099.jpg,Zen Zone,2.7
GGOEGAWC061254,Google Onesie Royal Blue,Apparel,USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0612.jpg,Canvas Couture,2.6
GGOEGAWC061254,Google Onesie Royal Blue,Apparel,USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0612.jpg,Inside Joke Emporium,4.0
GGOEGAEJ091215,Google Pullover Hoodie Grey,Apparel,USD,59.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0912.jpg,Quirk & Co.,3.1
GGOEGAEJ091215,Google Pullover Hoodie Grey,Apparel,USD,59.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0912.jpg,Fandom Finds,3.3
GGOEGBRB186599,Google Recycled Black Backpack,Bags,USD,90,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB186599.jpg,Dreamer's Den,3.2
GGOEGBRB186599,Google Recycled Black Backpack,Bags,USD,90,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB186599.jpg,Vinyl Vault,4.4
GGOEGBRB186599,Google Recycled Black Backpack,Bags,USD,90,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBRB186599.jpg,Zen Zone,4.3
GGOEGOCT019199,Google Red Spiral Notebook,Office,USD,9.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCT019199.jpg,Zen Zone,2.7
GGOEGOCT019199,Google Red Spiral Notebook,Office,USD,9.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCT019199.jpg,Gadget Guru,3.0
GGOEGDHA018899,Google Stadium Cups-Sets of 4,Drinkware,USD,4.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHA018899.jpg,Zen Zone,2.7
GGOEGDHA018899,Google Stadium Cups-Sets of 4,Drinkware,USD,4.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHA018899.jpg,Gadget Guru,4.0
GGOEGDNQ145699,Google Super G Tumbler,Drinkware,USD,31,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Fandom Finds,3.3
GGOEGDNQ145699,Google Super G Tumbler,Drinkware,USD,31,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,The Graphic Garage,3.7
GGOEGDNQ145699,Google Super G Tumbler,Drinkware,USD,31,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,Ironic Icons,2.5
GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,USD,37.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0657.jpg,Custom Culture,2.7
GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,USD,37.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0657.jpg,Minimalist Manifesto,3.9
GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,USD,37.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0657.jpg,Urban Edge,2.8
GGOEGAXJ065729,Google Toddler 1/4 Zip Fleece Pewter,Apparel,USD,37.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0657.jpg,Custom Culture,3.6
GGOSDCBC102099,Gopher Lapel Pin,Accessories,USD,3,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBC102099.jpg,90s Nostalgia,4.0
GGOSDCBC102099,Gopher Lapel Pin,Accessories,USD,3,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBC102099.jpg,Canvas Couture,3.4
GGOSDCBC102099,Gopher Lapel Pin,Accessories,USD,3,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBC102099.jpg,Fandom Finds,3.3
GGOSDCBC102099,Gopher Lapel Pin,Accessories,USD,3,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDCBC102099.jpg,Wanderlust Wardrobe,3.2
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,Vinyl Vault,4.4
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,Mystic Market,3.0
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,Mystic Market,3.7
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,Print Pop,2.5
GGCPHALC114616,Hash Code 2nd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1146.jpg,The Graphic Garage,3.7
GGCPHALC114816,Hash Code 3rd Place Women's Kit (XL),Kit,USD,180,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1148.jpg,Print Pop,2.5
GGOECAAJ201818,InfraMod Grey Unisex Organic Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX2018.jpg,Dreamer's Den,3.2
GGOECAAJ201818,InfraMod Grey Unisex Organic Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX2018.jpg,Pop Art Provisions,3.0
GGOECAAJ201818,InfraMod Grey Unisex Organic Tee,Apparel,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOECXXX2018.jpg,Sarcasm Society,3.0
