id,title,product_type,currency,cost,image_link,seller_name,color,description,short_description
GGOEGDHJ140199,Google NYC Campus Bottle,Drinkware,USD,30,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHJ140199.jpg,Motivation Merch,3.1,Silver,The New York City Stainless Steel Water Bottle is a great way to stay hydrated while showing your love for the Big Apple.,New York City Stainless Steel Water Bottle
GGOEGOAH124199,Google Pen Citron,Pens,USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAH124199.jpg,Gamer Gear,3.6,Yellow,The Bic Gel-ocity Quick Dry Retractable Gel Pens feature a smooth-flowing gel ink that dries quickly to prevent smudging. The pens have a comfortable grip and are refillable. This pack contains one yellow pen.,"Bic Gel-ocity Quick Dry Retractable Gel Pens, Medium Point (0.7mm), Yellow, 1-Pack"
GGOEGCBC016999,Google Pet Feeding Mat,Electronics,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,Motivation Merch,3.1,Blue,Google is a search engine.,Google
GGOEGCBC016999,Google Pet Feeding Mat,Electronics,USD,21,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,Urban Edge,2.8,Blue,Google is a search engine.,Google
GGOEGCBC016999,Google Pet Feeding Mat,Electronics,USD,26,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,Wanderlust Wardrobe,3.2,Blue,Google is a search engine.,Google
GGOEGCBC016999,Google Pet Feeding Mat,Electronics,USD,24,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,Inside Joke Emporium,4.0,Blue,Google is a search engine.,Google
GGOEGCBC016999,Google Pet Feeding Mat,Electronics,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC016999.jpg,Wanderlust Wardrobe,3.2,Blue,Google is a search engine.,Google
GGCPGCFQ191399,Google Pixel Buds,Electronics,USD,59,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCFQ191399.jpg,Print Pop,2.5,White,"The Google Pixel Buds A-Series are truly wireless earbuds that deliver clear sound and up to 5 hours of listening time on a single charge. Theyre also sweat and water-resistant, so you can wear them during your workouts or while youre out and about.",Google Pixel Buds A-Series - Clearly White
GGCPGCFQ191399,Google Pixel Buds,Electronics,USD,75,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCFQ191399.jpg,Pop Art Provisions,3.0,White,"The Google Pixel Buds A-Series are truly wireless earbuds that deliver clear sound and up to 5 hours of listening time on a single charge. Theyre also sweat and water-resistant, so you can wear them during your workouts or while youre out and about.",Google Pixel Buds A-Series - Clearly White
GGCPGCFQ191399,Google Pixel Buds,Electronics,USD,60,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCFQ191399.jpg,Vinyl Vault,4.4,White,"The Google Pixel Buds A-Series are truly wireless earbuds that deliver clear sound and up to 5 hours of listening time on a single charge. Theyre also sweat and water-resistant, so you can wear them during your workouts or while youre out and about.",Google Pixel Buds A-Series - Clearly White
GGCPGCFQ191399,Google Pixel Buds,Electronics,USD,75,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCFQ191399.jpg,Fandom Finds,3.3,White,"The Google Pixel Buds A-Series are truly wireless earbuds that deliver clear sound and up to 5 hours of listening time on a single charge. Theyre also sweat and water-resistant, so you can wear them during your workouts or while youre out and about.",Google Pixel Buds A-Series - Clearly White
GGPIGDHB100199,Google Rope Handle Bottle,Drinkware,USD,18,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPIGDHB100199.jpg,Inside Joke Emporium,4.0,Black,"This is a black, stainless steel, vacuum-insulated tumbler with a Google logo on it.",Google Branded Tumbler
GGOEGAXB135655,Google Toddler Hero Tee Charcoal Black,Clothing,USD,45,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1356.jpg,Quirk & Co.,4.5,Black,"A black t-shirt with the word ""Google"" written on it.",Google T-shirt
GGOEGAXB135655,Google Toddler Hero Tee Charcoal Black,Clothing,USD,48,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1356.jpg,Fandom Finds,2.5,Black,"A black t-shirt with the word ""Google"" written on it.",Google T-shirt
GGOEGAXC074855,Google Toddler Tee Fruit Games Cherries,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,The Graphic Garage,4.1,blue,A blue t-shirt with a picture of two cherries on it.,Cherry Shirt
GGOEGAXC074855,Google Toddler Tee Fruit Games Cherries,Apparel,USD,27,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,Meme Mart,3.9,blue,A blue t-shirt with a picture of two cherries on it.,Cherry Shirt
GGOEGAXC074855,Google Toddler Tee Fruit Games Cherries,Apparel,USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,Fandom Finds,2.5,blue,A blue t-shirt with a picture of two cherries on it.,Cherry Shirt
GGOEGAXC074855,Google Toddler Tee Fruit Games Cherries,Apparel,USD,42,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,Misfit Merch,3.8,blue,A blue t-shirt with a picture of two cherries on it.,Cherry Shirt
GGOEGAXC074855,Google Toddler Tee Fruit Games Cherries,Apparel,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0748.jpg,Motivation Merch,3.1,blue,A blue t-shirt with a picture of two cherries on it.,Cherry Shirt
GGOEGAXB089230,Google Trike Tee Black,t-shirt,USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0892.jpg,Print Pop,2.5,black,This toddler boys graphic t-shirt features a fun and colorful tricycle design. The shirt is made from soft and durable cotton and is perfect for everyday wear.,Toddler Boys Tricycle Graphic T-Shirt - Black
GGOEGAXB089230,Google Trike Tee Black,t-shirt,USD,34,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0892.jpg,Fandom Finds,3.3,black,This toddler boys graphic t-shirt features a fun and colorful tricycle design. The shirt is made from soft and durable cotton and is perfect for everyday wear.,Toddler Boys Tricycle Graphic T-Shirt - Black
GGOEGAPB058215,Google Women's Lightweight Microfleece Jacket,Apparel,USD,72,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0582.jpg,Print Pop,4.1,Black,This Google Womens Full-Zip Fleece Jacket is the perfect way to stay warm and comfortable while showing your support for Google. ,Google Womens Full-Zip Fleece Jacket
GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Clothing,USD,81,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0344.jpg,Fandom Finds,3.3,White,A white t-shirt with the Google logo on it.,Google T-Shirt
GGOEGALJ034417,Google Women's Vintage Hero Tee Platinum,Clothing,USD,85,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0344.jpg,Minimalist Manifesto,3.9,White,A white t-shirt with the Google logo on it.,Google T-Shirt
GGOEGFDH221399,Google Year of the Dragon Plush,toys,USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,Zen Zone,4.3,green,A cute and cuddly dragon plush toy with googly eyes.,Googly Eyes Dragon
GGOEGFDH221399,Google Year of the Dragon Plush,toys,USD,41,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,Zen Zone,2.7,green,A cute and cuddly dragon plush toy with googly eyes.,Googly Eyes Dragon
GGOEGFDH221399,Google Year of the Dragon Plush,toys,USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,Quirk & Co.,4.5,green,A cute and cuddly dragon plush toy with googly eyes.,Googly Eyes Dragon
GGOEGFDH221399,Google Year of the Dragon Plush,toys,USD,39,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,Ironic Icons,2.5,green,A cute and cuddly dragon plush toy with googly eyes.,Googly Eyes Dragon
GGOEGFDH221399,Google Year of the Dragon Plush,toys,USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDH221399.jpg,Misfit Merch,3.8,green,A cute and cuddly dragon plush toy with googly eyes.,Googly Eyes Dragon
GGCPHALC115017,Hash Code Finalist Women's Kit (2XL),Apparel,USD,19,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1150.jpg,Zen Zone,4.3,Grey,The definitive guide to acing the software engineering interview.,Software Engineering Interview Guide
GGCPHALC115017,Hash Code Finalist Women's Kit (2XL),Apparel,USD,20,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1150.jpg,Rebel Threads,2.9,Grey,The definitive guide to acing the software engineering interview.,Software Engineering Interview Guide
GGCPHALC115017,Hash Code Finalist Women's Kit (2XL),Apparel,USD,9,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1150.jpg,The Graphic Garage,4.1,Grey,The definitive guide to acing the software engineering interview.,Software Engineering Interview Guide
GGCPGADJ188916,Men's Google CA/TOR Swag,sweaters,USD,29,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1889.jpg,Zen Zone,2.7,grey,This is a sweatshirt with the Google logo on it.,Google G Sweatshirt
GGCPGADJ188916,Men's Google CA/TOR Swag,sweaters,USD,18,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1889.jpg,Mystic Market,3.0,grey,This is a sweatshirt with the Google logo on it.,Google G Sweatshirt
GGCPGAPB153113,"N3Q Women's Bundle (Jacket, Blanket, Beanie, Tote)",Clothing,USD,100,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1531.jpg,Motivation Merch,3.1,Black,"The Womens Fast Trek II Fleece Jacket is a versatile and stylish jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip front, two hand pockets, and a drawcord hem. The jacket is also water-resistant and windproof, making it ideal for unpredictable weather conditions.",Womens Fast Trek II Fleece Jacket
GGCPGAPB153113,"N3Q Women's Bundle (Jacket, Blanket, Beanie, Tote)",Clothing,USD,92,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1531.jpg,Zen Zone,2.7,Black,"The Womens Fast Trek II Fleece Jacket is a versatile and stylish jacket perfect for outdoor activities. It is made with a soft and warm fleece fabric and features a full-zip front, two hand pockets, and a drawcord hem. The jacket is also water-resistant and windproof, making it ideal for unpredictable weather conditions.",Womens Fast Trek II Fleece Jacket
GGOSGDWQ113899,OSS White Camp Mug Gift,Drinkware,USD,33,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,Mystic Market,3.0,White,"This 15oz mug is perfect for your morning coffee or tea. It features a double-wall construction to keep your drinks hot or cold for hours, and a stainless steel lid with a sliding closure to prevent spills. The mug is also dishwasher-safe for easy cleaning.",Google Cloud - 15oz Mug - White
GGOSGDWQ113899,OSS White Camp Mug Gift,Drinkware,USD,32,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,Print Pop,2.5,White,"This 15oz mug is perfect for your morning coffee or tea. It features a double-wall construction to keep your drinks hot or cold for hours, and a stainless steel lid with a sliding closure to prevent spills. The mug is also dishwasher-safe for easy cleaning.",Google Cloud - 15oz Mug - White
GGOSGDWQ113899,OSS White Camp Mug Gift,Drinkware,USD,28,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,Fandom Finds,3.3,White,"This 15oz mug is perfect for your morning coffee or tea. It features a double-wall construction to keep your drinks hot or cold for hours, and a stainless steel lid with a sliding closure to prevent spills. The mug is also dishwasher-safe for easy cleaning.",Google Cloud - 15oz Mug - White
GGOSGDWQ113899,OSS White Camp Mug Gift,Drinkware,USD,32,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,Wanderlust Wardrobe,3.2,White,"This 15oz mug is perfect for your morning coffee or tea. It features a double-wall construction to keep your drinks hot or cold for hours, and a stainless steel lid with a sliding closure to prevent spills. The mug is also dishwasher-safe for easy cleaning.",Google Cloud - 15oz Mug - White
GGOSGDWQ113899,OSS White Camp Mug Gift,Drinkware,USD,30,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGCPGDWQ171699.jpg,Print Pop,4.1,White,"This 15oz mug is perfect for your morning coffee or tea. It features a double-wall construction to keep your drinks hot or cold for hours, and a stainless steel lid with a sliding closure to prevent spills. The mug is also dishwasher-safe for easy cleaning.",Google Cloud - 15oz Mug - White
GGCPGCBA406417,PES 2023 Google Gold Kit,apparel,USD,5,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4064.jpg,Sarcasm Society,3.8,white,PES 2021 T-Shirt,PES 2021 T-Shirt
GGCPGCBA406417,PES 2023 Google Gold Kit,apparel,USD,8,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4064.jpg,Wanderlust Wardrobe,3.2,white,PES 2021 T-Shirt,PES 2021 T-Shirt
GGCPGCBA406819,PES 2023 YouTube Platinum Kit,Apparel,USD,76,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4068.jpg,Inside Joke Emporium,4.0,White,A white t-shirt with the YouTube logo on the front.,YouTube T-Shirt
GGCPGCBA406819,PES 2023 YouTube Platinum Kit,Apparel,USD,80,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4068.jpg,Motivation Merch,3.1,White,A white t-shirt with the YouTube logo on the front.,YouTube T-Shirt
GGCPGCBA406819,PES 2023 YouTube Platinum Kit,Apparel,USD,83,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4068.jpg,The Graphic Garage,4.1,White,A white t-shirt with the YouTube logo on the front.,YouTube T-Shirt
GGCLCCBB109699,SME Oversize Down Blanket,Blankets,USD,74,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBB109699.jpg,Print Pop,4.1,Black,"The Google Coral Fleece Blanket is made of 100% polyester and is machine washable. It is soft and warm, and perfect for snuggling up on the couch or in bed. The blanket is also great for taking to sporting events or picnics. It is lightweight and easy to carry, and it will keep you warm even on the coldest days. The blanket is also water-resistant, so you can use it outdoors without worry. The Google Coral Fleece Blanket is the perfect way to show your support for Google and stay warm at the same time.",Google Coral Fleece Blanket
GGCLCCBB109699,SME Oversize Down Blanket,Blankets,USD,64,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBB109699.jpg,Fandom Finds,3.3,Black,"The Google Coral Fleece Blanket is made of 100% polyester and is machine washable. It is soft and warm, and perfect for snuggling up on the couch or in bed. The blanket is also great for taking to sporting events or picnics. It is lightweight and easy to carry, and it will keep you warm even on the coldest days. The blanket is also water-resistant, so you can use it outdoors without worry. The Google Coral Fleece Blanket is the perfect way to show your support for Google and stay warm at the same time.",Google Coral Fleece Blanket
