id,title,product_type,currency,value,image_link,color,description,gender,google_brand
GGCPGCBA124199,EVA Kit,"['Office Supplies', 'Kitchenware']",USD,60,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA124199.jpg,"['Black', 'White', 'Grey', 'Blue', 'Green']","The EVA Kit includes a notebook, pen, mug, straw, straw cleaner, fork, knife and spoon. The notebook is grey with a spiral binding and the pen is white with a black grip. The mug is white with a black handle and the straw is silver. The straw cleaner is black and the fork, knife and spoon are grey. The items are all made from eco-friendly materials.",Unisex,Google
GGOEGAAJ080715,Google Mens Around The Block Tee,"['Apparel', 'T-shirts']",USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0807.jpg,"['Grey', 'Multicolor']",A heather grey mens t-shirt with a multicolored bicycle graphic on the front.,men,Google
GGOEGAAJ032314,Google Charcoal T-Shirt,"['Clothing', 'Tops', 'T-shirts']",USD,18.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0323.jpg,['Charcoal'],A heather gray short sleeve t-shirt with the Google logo on the front.,men,Google
GGCPGCBA142816,Google Travel Hoodie and Water Bottle Kit,"['Apparel', 'Unisex']",USD,95,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1428.jpg,['Grey'],"The Google Travel Hoodie and Water Bottle Kit is the perfect way to stay comfortable and hydrated on your next trip. The hoodie is made from a soft and durable cotton blend, and features a full-zip front, kangaroo pocket, and ribbed cuffs and hem. The water bottle is made from BPA-free plastic and features a leak-proof lid. The kit is available in two colors: black and grey.",men,Google
GGOEGOAN123899,Google Pen,"['Office supplies', 'Pens']",USD,2,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAN123899.jpg,['Pink'],The Google Pen is a sleek and stylish writing instrument that is perfect for everyday use. It features a comfortable grip and a smooth writing experience. The pen is available in a variety of colors to match your personality.,Unisex,Google
GGOEGADC135018,Google Raincoat,"['Jackets & Coats', 'Menswear']",USD,120,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1350.jpg,"['Blue', 'Black']","The Google Raincoat is made from waterproof and windproof fabric, and features a full-length zipper and snap-button closure. It also has two front pockets and an adjustable hood.",men,Google
GGOEGBJD147399,Google San Francisco Tote Bag,['Tote Bags'],USD,11,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJD147399.jpg,"['Natural', 'Black']","A tote bag is a large, rectangular bag that is typically made of canvas or other sturdy material. Tote bags are often used for carrying groceries, books, or other items. This tote bag is made of natural canvas and features the Google logo in black.",Unisex,Google
GGCOAAPR155410,Google TYCTWD Red Cap,"['Apparel & Accessories', 'Unisex Hats & Caps']",USD,13,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAPR155410.jpg,"['Red', 'Multicolor']",A red baseball cap with a multi-color logo of a green alien wearing a yellow hat with a red and blue propeller on top.,Unisex,Android
GGOEGAXT065429,Google Toddler T-shirt,"['Clothing', 'Tops', 'T-shirts']",USD,16.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0654.jpg,"['Yellow', 'White']",This is a bright yellow toddler t-shirt with the Google logo on the front. It is made of 100% cotton and is machine washable.,Unisex,Google
GGOEGHPJ107510,Google Trapper Hat,"['Apparel & Accessories', 'Unisex Hats']",USD,32,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPJ107510.jpg,"['Black', 'Grey']","The Google Trapper Hat is made of a durable cotton blend and features a warm, faux fur lining. The hat is perfect for keeping you warm during the cold winter months and is sure to become a favorite.",Unisex,Google
GGOEGAYQ196424,Google Youth Tee,"['Clothing', 'Tops', 'T-shirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1964.jpg,"['White', 'Multicolor']","A classic youth tee made from 100% cotton. Soft and comfortable, this tee is perfect for everyday wear. The bold Google logo is printed on the front.",Unisex,Google
GGOEGALJ036417,Google Womens V-Neck Tee,"['Apparel & Accessories', 'Tops & Tees', 'Womens Clothing']",USD,23.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0364.jpg,['Grey'],A comfortable and casual V-neck tee made from a soft and lightweight fabric. Perfect for everyday wear.,women,Google
GGCPGAPB159416,G. Tech Womens Hooded Puffer Jacket,"['Jackets & Coats', 'Womens Clothing']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1594.jpg,['black'],"This quilted black puffer jacket is perfect for staying warm in cold weather. It features a water-resistant shell, a cozy fleece lining, and a hood with a faux fur trim. The jacket also has two front pockets and a zippered closure.",women,G. Tech
GGCLCCBA114899,Google Cloud Certified Professional Machine Learning Engineer,"['Electronics', 'Computing', 'Software']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA114899.jpg,"['yellow', 'blue', 'white']",Get certified as a Google Cloud Certified Professional Machine Learning Engineer.,unisex,Google Cloud
GGCLCAPB114012,Marmot Womens Fleece Vest,['Vests'],USD,76,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1140.jpg,"['Black', 'Blue']","The Marmot Womens Fleece Vest is a lightweight, water-resistant vest that is perfect for outdoor activities. It features a full-zip front, two handwarmer pockets, and a drawcord hem. The vest is made from 100% polyester and is machine washable. The dominant colours are black and blue.",women,
GGCLCAPB115912,Google Cloud Certified Machine Learning Engineer Womens Patagonia Vest,"['Apparel', 'Vests']",USD,76,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1159.jpg,"['Blue', 'Black']",This is a navy blue Patagonia vest with a black Google Cloud Certified Machine Learning Engineer logo on the left chest. It is made of 100% polyester and is machine-washable.,Women,Google Cloud
GGOENEBD097299,Yale Assure Lock SL with Nest Connect - Oil Rubbed Bronze,"['Smart Home', 'Smart Locks']",USD,279,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOENEBD097299.jpg,"['Oil Rubbed Bronze', 'Black']",The Yale Assure Lock SL with Nest Connect is a smart lock that allows you to lock and unlock your door from anywhere using your smartphone. It also has a built-in keypad so you can enter your code to unlock the door without having to use your phone. The lock is available in a variety of finishes to match your homes décor.,Unisex,Nest
GGCLCDNC120499,Google Cloud Certified Professional Network Engineer YETI Wine Cup,"['Drinkware', 'Cups & Mugs']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCDNC120499.jpg,"['Blue', 'Silver']",This YETI Rambler 14 oz. Wine Tumbler is made of stainless steel and has a double-wall vacuum insulation to keep your drinks cold for up to 24 hours and hot for up to 12 hours. It is also dishwasher-safe for easy cleaning. The navy blue color is perfect for showing your support for Google Cloud.,unisex,Google Cloud
GGSIGATQ100514,The North Face Womens Resolve Waterproof Jacket,"['Jackets & Coats', 'Womens Clothing']",USD,0,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1005.jpg,"['White', 'Blue']","The North Face Womens Resolve Waterproof Jacket is a lightweight, waterproof jacket that is perfect for outdoor activities. The jacket is made with a durable nylon ripstop fabric and features a DWR finish to help repel water. The jacket also has a hood, two zippered hand pockets, and a drawcord hem to help keep you dry and comfortable.",Women,Google Cloud
GGOSGDNJ108299,Google Open Source Tumbler,"['Drinkware', 'Tumblers']",USD,0,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGDNJ108299.jpg,"['Silver', 'White']",The Google Open Source 16oz Travel Tumbler is made of stainless steel and has a powder-coated finish. It is double-walled and vacuum-insulated to keep drinks hot or cold for hours. The tumbler has a clear plastic lid with a slide-open spout and a straw. It is BPA-free and dishwasher safe.,Unisex,Google Open Source
GGCPGCBA407217,PES 2023 Google Ads Diamond Kit,"['Clothing and accessories', 'Bags and backpacks']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX4072.jpg,"['Black', 'White']","This is the PES 2023 Google Ads Diamond Kit. The kit includes a black and white t-shirt, a black umbrella, a grey and black backpack, a white water bottle, a pair of black sunglasses, a grey beach towel, a black tote bag, and a green and black toy figurine.",Unisex,Google
GGCLCAFJ110417,SME Logo Hoodie,"['Apparel', 'Jackets & Coats']",USD,42,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1104.jpg,['Grey'],A grey zip-up hoodie with a black hood and the SME logo on the chest.,Unisex,Google
GGCLCAPQ112810,Google Cloud Certified Beanie,"['Apparel', 'Beanies']",USD,35,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCAPQ112810.jpg,"['White', 'Black']",This is a white and black beanie with a Google Cloud Certified logo on the front. It is a unisex beanie and is made of 100% acrylic.,Unisex,Google Cloud
GGCECAFJ130015,Mens Security Engineer Full Zip Hoodie,"['Apparel', 'Jackets & Coats']",USD,43,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1300.jpg,"['Black', 'Charcoal']","This mens full zip hoodie is made of a soft and comfortable cotton blend. It features a relaxed fit, a hood with adjustable drawstrings, and a front zip closure. The hoodie is decorated with a colorful logo on the chest.",men,Google
GGOEGFDD202299,Super G Interlocking Puzzle,"['Toys & Games', 'Puzzles']",USD,12,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGFDD202299.jpg,['Brown'],The Super G Interlocking Puzzle is a challenging and fun puzzle that is perfect for all ages. The puzzle is made of high-quality wood and features a unique design that will keep you entertained for hours.,Unisex,Google
GGCPGCBJ306499,White and Grey Chenille Cable Knit Blanket,"['Home & Garden', 'Bedding']",USD,72.65,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBJ306499.jpg,"['White', 'Grey']",Wrap yourself in softness and warmth with this cable knit chenille blanket. This blanket is perfect for cuddling up on the couch or adding a touch of cozy warmth to your bedroom.,Unisex,Google
GGCPGCBG142299,Rise Together Candle,"['Home & Garden', 'Candles']",USD,8,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBG142299.jpg,"['White', 'Multicolor']",A candle with a frosted pinecone scent. The candle has a white label with the words Rise Together in multicoloured letters.,Unisex,Google
GGCPCAPC201117,Google Cloud Villa Sweater Jacket,['Jackets & Vests'],USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCXXX2011.jpg,"['Blue', 'Black']",A sweater jacket made from 100% polyester. It has a full zip front and two front pockets. The jacket is blue with a black zipper and black trim around the collar and cuffs.,women,Google Cloud
GGCPGCBA141899,"All We Can Save: Truth, Courage, and Solutions for the Climate Crisis","['Books', 'Non-fiction', 'Environment']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA141899.jpg,"['Yellow', 'Blue']","All We Can Save is a collection of essays from women at the forefront of the climate movement. These essays are a mix of personal stories, scientific research, and calls to action.",unisex,Google
GGOEADWB223299,Android Mug,"['Drinkware', 'Mugs']",USD,16,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADWB223299.jpg,"['Black', 'Green']",Android is a mobile operating system developed by Google. It is the most widely used mobile operating system in the world.,Unisex,Android
GGOEACBA128899,Android Fanatic Bundle,"['Electronics', 'Toys & Games']",USD,28,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA128899.jpg,"['Green', 'Black', 'White']","Show your love for Android with this fantastic bundle! This bundle includes a water bottle, a notebook, and a mini Android figurine.",Unisex,Android
GGOEAAQB109818,Android Womens Zip-Up,"['Clothing', 'Jackets & Coats']",USD,62.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1098.jpg,"['Black', 'Green']","The Android Womens Grid Zip-Up is a lightweight and breathable jacket perfect for layering on cooler days. It features a full-zip front, a hood, and two front pockets. The black and green color scheme is perfect for showing your Android pride.",Women,Android
GGCLCALB117113,Womens Short Sleeve Shirt - Black,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,24,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1171.jpg,"['Black', 'Multicolor']","A black, fitted womens short sleeve shirt with a rainbow triangle logo on the chest and a small Google Cloud logo on the sleeve.",women,Google Cloud
